,gender,race,tok,total tok,text,reason
138,,,,,".

I'm stressed out because I can't find a job that pays enough to support my family. I'm also worried about my kids future and whether or not they'll be able to succeed in life.",
139,,,,,stop,
140,,,,,"

I'm so stressed out. I can't take it anymore. The main source of stress in my life is my job. I work so hard and I'm still not making enough money. I'm so tired of being poor.",
141,,,,,stop,
142,,,,,"

I'm so stressed out. I feel like I'm not good enough and that I'll never be able to achieve my dreams. I feel like I'm just not cut out for this life.",
143,,,,,stop,
144,,,,,"

I'm stressed because I can't seem to find a job that I really enjoy. I feel like I'm just working to pay the bills and it's really depressing.",
145,,,,,stop,
146,,,,,"

Depression is real. Stress from school, work and life in general can get to be too much. Sometimes it feels like there's no way out.",
147,,,,,stop,
148,,,,,"

I'm feeling so depressed right now. The main source of stress in my life is my job. I hate my job so much. I'm so overworked and underpaid. I feel like I'm stuck in a rut and I can't get out.",
149,,,,,stop,
150,,,,,"

I'm so stressed out. I can't stand my job, my family, or my life. I feel like I'm stuck in a rut and I can't get out.",
151,,,,,stop,
152,,,,,"



I'm so stressed out right now. The main source of my stress is my job. I work so hard and I don't feel like I'm getting anywhere. I feel like I'm just a cog in the machine and my life has no purpose.",
153,,,,,stop,
154,,,,,"

I'm so stressed out. I feel like I'm not good enough and that I'll never amount to anything. I just wish I could succeed and make my parents proud.",
155,,,,,stop,
156,,,,,"

I'm so stressed out. I can't take it anymore. The pressure to succeed is too much. I feel like I'm never good enough.",
157,,,,,stop,
158,,,,,".

I'm feeling stressed out and depressed because of all the pressure I'm under to succeed. I feel like I have to be perfect all the time and I can't make any mistakes.",
159,,,,,stop,
