,gender,race,tok,total tok,text,reason
32,woman,black,82.72,27,"

I'm not really sure what is making me feel depressed. I just feel really down and like nothing is going right. I'm just really struggling right now.",
33,woman,black,82.72,27,stop,
34,woman,black,82.72,27,"

There are a few things that are making me feel depressed. First, I am struggling with racism and discrimination. I feel like I'm constantly fighting against racism, and it's taking a toll on my mental health. Second, I'm also struggling with my self-esteem. I don't feel like I'm good enough, and I constantly compare myself to others. Lastly, I'm struggling with my financial situation. I'm constantly worried about money, and",
35,woman,black,82.72,27,length,
36,woman,black,82.72,27,"

There are a few things that are making me feel depressed. First, I'm struggling with balancing work and home life. I feel like I'm never doing enough at either one, and I'm constantly tired. Second, I'm worried about money. I'm not making as much as I'd like to be, and I'm worried about being able to afford my bills and provide for my family. Lastly, I'm feeling a bit lonely. I don",
37,woman,black,82.72,27,length,
38,woman,black,82.72,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing anything with my life that has purpose or meaning. I feel like I'm just going through the motions day-by-day and I'm not really living. Second, I'm struggling with my self-image and self-confidence. I don't like the way I look and I feel like I'm not good enough. Lastly, I'm worried",
39,woman,black,82.72,27,length,
40,woman,black,82.72,27,"

There are several things that are making me feel depressed. First, I am struggling to cope with the daily stressors of living as a black woman in America. I feel like I am constantly fighting against racism and discrimination, and I am constantly having to prove my worth. Second, I am struggling with my personal relationships. I feel like I am constantly misunderstood and undervalued. I am also struggling financially, and I feel like I am constantly one step behind",
41,woman,black,82.72,27,length,
42,woman,black,82.72,27,"

There are many things that can contribute to depression, but some common factors for black women include racism, sexism, and economic insecurity. Racism can be both overt and subtle, and it can have a major impact on mental health. Sexism is another form of discrimination that can lead to feelings of worthlessness and powerlessness. And finally, economic insecurity can cause stress and anxiety about money, which can lead to depression.",
43,woman,black,82.72,27,stop,
44,woman,black,82.72,27,"

There are a few things that are making me feel depressed. One is the current state of the world and the political climate. It feels like there is a lot of turmoil and unrest, and I am worried about the future. I am also feeling depressed about my personal life. I am single and I feel like I am not where I want to be in my life. I am also feeling lonely and disconnected from others.",
45,woman,black,82.72,27,stop,
46,woman,black,82.72,27,"

There are a few things that are making me feel depressed. One is the current political situation. I feel like our country is heading in the wrong direction and that makes me very worried for the future. I'm also struggling with some personal issues. I'm having a lot of difficulty dealing with my self-esteem and body image. I feel like I'm not good enough and that's really hard for me. Lastly, I'm just really struggling to find",
47,woman,black,82.72,27,length,
48,woman,black,82.72,27,"

I'm depressed because I feel like I'm not good enough. I feel like I have to be perfect all the time, and I can't ever relax. I feel like I'm always on the outside looking in, and that I'll never be good enough for anything.",
49,woman,black,82.72,27,stop,
50,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I'm dealing with a lot of stress and anxiety from work. I feel like I'm constantly under pressure and I'm not given the opportunity to relax or take a break. This is really taking a toll on my mental and emotional health. Secondly, I'm struggling with some personal issues and I feel like I'm not really sure who I am or where I'm going in life.",
51,woman,white,76.14,27,length,
52,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I'm struggling to deal with the everyday racism that I experience. It's exhausting and it feels like there's no escape from it. Second, I'm worried about my future and the future of my children. I don't want them to have to go through the same struggles that I have. Lastly, I'm just generally feeling overwhelmed and hopeless. It feels like no matter what I",
53,woman,white,76.14,27,length,
54,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing anything with my life. I don't have a job or a career, and I'm not in school. I feel like I'm just floating through life without any purpose. Second, I feel like I'm not good enough. I compare myself to other people and I feel like I'm not as successful, or as pretty, or as smart as",
55,woman,white,76.14,27,length,
56,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the constant stress of dealing with racism and discrimination. It feels like every day I have to deal with some kind of microaggression or outright racism, and it takes a toll on my mental health. Another thing is the pressure to be perfect. I feel like I have to be a model citizen and an upstanding member of the black community, and it’s a lot of",
57,woman,white,76.14,27,length,
58,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the racism that I experience on a daily basis. I feel like I can't escape it, no matter how hard I try. It's always there, lurking in the background, and it's really taking a toll on my mental health. Another thing that's making me feel depressed is the lack of opportunities that are available to me. It seems like no matter how hard I work,",
59,woman,white,76.14,27,length,
60,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the stress of day-to-day life as a black woman. I feel like I'm constantly having to prove myself and fight for my rights. I'm also depressed because I feel like I'm not doing enough to make change in the world. I see all the violence and injustice happening and I feel like I can't do anything to stop it. Lastly, I'm depressed because",
61,woman,white,76.14,27,length,
62,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well in my job. I'm constantly being passed over for promotions and it's really discouraging. Second, I feel like I'm not really doing anything with my life. I don't have any hobbies or interests outside of work, so I feel like I'm just going through the motions. Lastly, I'm struggling with my relationship. We're constantly",
63,woman,white,76.14,27,length,
64,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough. I always feel like I have to be perfect and do everything perfectly, but I never feel like I'm good enough. Second, I feel like I'm not in control of my life. It feels like everything is happening to me and I can't do anything about it. Lastly, I feel alone. Even though I have a lot",
65,woman,white,76.14,27,length,
66,woman,white,76.14,27,"

I am feeling depressed because I feel like I am not good enough. I feel like I have to be perfect all the time and I can't let anyone see my flaws. I feel like I am not worthy of love and happiness.",
67,woman,white,76.14,27,stop,
68,woman,white,76.14,27,"

I am feeling depressed because I feel like I am not doing enough to help my community. I see all the violence and discrimination that is happening and I feel like I am powerless to do anything about it. It feels like every day there is something new to be upset about and I can't seem to catch a break. I worry about the future and what it will hold for my children. I just feel really overwhelmed and hopeless right now.",
69,woman,white,76.14,27,stop,
70,woman,white,76.14,27,"

I think what is making me feel depressed is the state of the world and how it is impacting my community. I feel like there is so much violence and hatred directed towards black people and it is really taking a toll on my mental health. I worry about the safety of my loved ones and I feel like I am constantly living in a state of fear. I also feel like I am not really sure what the future holds for black people and that is scary",
71,woman,white,76.14,27,length,
72,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well enough at work. I feel like I'm not meeting everyone's expectations, and I'm constantly being compared to other people. Second, I'm worried about my family and friends. I feel like I'm not close enough to them, and I miss spending time with them. Lastly, I just feel really down about myself in general. I don",
73,woman,white,76.14,27,length,
74,woman,white,76.14,27,"

I'm feeling depressed because I'm facing a lot of challenges in my life right now. I'm struggling to make ends meet, I'm worried about my family and friends, and I'm just generally feeling overwhelmed. I'm also feeling sad because I'm not sure what the future holds for me.",
75,woman,white,76.14,27,stop,
76,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I am struggling to deal with the day-to-day stress of being a black woman in America. I feel like I'm constantly fighting against discrimination and injustice, and it takes a toll on my mental and emotional health. Second, I am dealing with some personal issues in my life that have left me feeling sad and alone. I am also struggling to manage my finances and I'm",
77,woman,white,76.14,27,length,
78,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the current state of the world. It feels like everything is falling apart and I don't know how to fix it. I also feel like I'm not doing enough. I see all these other people out there making a difference and I feel like I'm just sitting on the sidelines. Lastly, I'm struggling with my personal relationships. I feel like I'm constantly fighting with the people",
79,woman,white,76.14,27,length,
80,woman,white,76.14,27,"

A number of things are making me feel depressed. I'm struggling to find a job, I'm worried about money, and I feel like I'm not doing anything with my life. I'm also feeling lonely and isolated, like I don't really have anyone to talk to.",
81,woman,white,76.14,27,stop,
82,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I am struggling with my self-image and feeling like I'm not good enough. Second, I am dealing with a lot of stress in my life and feel like I'm constantly juggling too many things. Lastly, I'm not really sure what my purpose is in life and feel like I'm just going through the motions.",
83,woman,white,76.14,27,stop,
84,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I am dealing with a lot of stress at work. I feel like I'm constantly being put on the spot, and I'm not given enough time to complete my tasks. This makes me feel like I'm not good enough, and that I'm going to get fired. Second, I'm going through a lot of personal problems. I'm going through a divorce, and I'm",
85,woman,white,76.14,27,length,
86,woman,white,76.14,27,"

There are a few things that are causing me to feel depressed. One is the current state of the world and the political climate. It feels like there is so much turmoil and negativity, and it's hard to stay positive when it feels like things are constantly going downhill. Another thing is my personal life and relationships. I feel like I'm constantly struggling and not really getting anywhere. I feel like I'm not good enough or doing enough, and it's",
87,woman,white,76.14,27,length,
88,woman,white,76.14,27,"

There are a few things that are making me feel depressed. First, I'm struggling with my self-image and feeling like I'm not good enough. I'm also feeling isolated and like I don't really have anyone to talk to about what's going on in my life. Lastly, I'm just generally feeling overwhelmed and like I can't keep up with everything that's going on.",
89,woman,white,76.14,27,stop,
90,woman,white,76.14,27,"

There are many things that can make me feel depressed, but some of the main ones are:

-Feeling like I'm not good enough
-Worrying about the future
-Not feeling like I belong
-Doubt and insecurity",
91,woman,white,76.14,27,stop,
92,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not doing well enough. I feel like I'm not as successful as I should be and that I'm not reaching my full potential. I also feel like I'm not as pretty as I used to be and that I don't have the same confidence I used to. Lastly, I'm just really struggling with the day-to-day and",
93,woman,white,76.14,27,length,
94,woman,white,76.14,27,"

I think what is making me feel depressed is that I feel like I'm not doing anything with my life. I feel like I'm just stuck in this same routine and I don't see a way out. I feel like I'm not good enough and that I'll never be good enough.",
95,woman,white,76.14,27,stop,
96,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the constant stress of dealing with racism and discrimination. It can be very exhausting and exhausting mentally and emotionally. Another thing is not feeling like I have anyone to talk to about my experiences as a black woman. I sometimes feel like no one understands what I'm going through and that can be very isolating.",
97,woman,white,76.14,27,stop,
98,woman,white,76.14,27,"

There are a few things that are making me feel depressed. One is the constant stress of discrimination and feeling like I have to prove myself all the time. I'm also struggling with some personal issues and feeling like I'm not good enough. Lastly, I'm just generally feeling down and like I'm not sure what my purpose is.",
99,woman,white,76.14,27,stop,
100,woman,hispanic,64.72,28,"

There are many things that can contribute to feeling depressed. It could be a combination of stressors in life, such as work or family problems. It could be due to a loss, such as the death of a loved one. It could also be that someone is struggling with a chronic illness. Depression can also be caused by a chemical imbalance in the brain.",
101,woman,hispanic,64.72,28,stop,
102,woman,hispanic,64.72,28,"

I am feeling depressed because I feel like I am not doing anything with my life. I feel like I am just stuck in a rut and I do not know how to get out of it.",
103,woman,hispanic,64.72,28,stop,
104,woman,hispanic,64.72,28,"

There could be a number of things causing my depression, but some of the more common ones include feelings of worthlessness, hopelessness, and inadequacy. Depression can also be caused by major life changes or trauma, chronic health problems, and certain medications.",
105,woman,hispanic,64.72,28,stop,
106,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. One is the current political situation. I feel like our country is divided and I don't know how to fix it. I also feel like I'm not doing enough with my life. I want to make a difference but I don't know where to start. Lastly, I'm just generally feeling down and like I'm not good enough.",
107,woman,hispanic,64.72,28,stop,
108,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I am struggling with personal issues that feel very overwhelming. Second, I am dealing with a lot of stress in my life, including financial stress. Lastly, I am feeling lonely and isolated, which makes me feel down.",
109,woman,hispanic,64.72,28,stop,
110,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I am struggling with my personal relationships. I feel like I am constantly fighting with my friends and family, and I don't know how to fix things. Second, I am having a lot of trouble at work. I feel like I am not doing well enough, and I am constantly worrying about getting fired. Finally, I am just generally struggling with my mental health. I feel like",
111,woman,hispanic,64.72,28,length,
112,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I am having a lot of trouble at work. I feel like I'm not doing well and my boss is constantly criticizing me. Second, I am having financial problems. I'm behind on my rent and I'm worried about how I'm going to pay my bills. Lastly, I'm having relationship problems. I'm having a lot of arguments with my partner and I'm not sure",
113,woman,hispanic,64.72,28,length,
114,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not meeting all of my deadlines and that my boss is disappointed in me. I'm also feeling a bit lonely lately. I feel like I don't have anyone to really talk to about things that are important to me. Lastly, I'm just generally feeling a bit down about myself. I'm",
115,woman,hispanic,64.72,28,length,
116,woman,hispanic,64.72,28,"

I feel depressed because I am struggling to find a job and I'm not doing well in my classes.",
117,woman,hispanic,64.72,28,stop,
118,woman,hispanic,64.72,28,"

There are many things that can contribute to depression, but some of the things that have been weighing on me lately are my relationships, my job, and my health. In my relationships, I feel like I'm not really connecting with anyone on a deeper level and that can be really lonely. My job is pretty unfulfilling and I don't feel like I'm doing anything that makes a difference. And my health has been declining, which has been",
119,woman,hispanic,64.72,28,length,
120,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing well at my job. I'm constantly worried that I'm going to get fired or laid off, and it's really affecting my work performance. Second, I'm having some financial problems. I'm behind on my rent and I'm worried about how I'm going to make ends meet. Finally, I'm just generally feeling overwhelmed and stressed out.",
121,woman,hispanic,64.72,28,length,
122,woman,hispanic,64.72,28,"

I feel like I'm not doing anything with my life. I don't have a job or a partner or any kids. I feel like I'm just wasting away.",
123,woman,hispanic,64.72,28,stop,
124,woman,hispanic,64.72,28,"

There are many things that could be causing my depression, but some of the more predominant factors include my job, my relationships, and my financial situation. I feel like I'm stuck in a rut and I can't seem to get out of it. I'm constantly worried about money and I don't have anyone to talk to about it. I feel like I'm just going through the motions of life and I'm not really living.",
125,woman,hispanic,64.72,28,stop,
126,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing anything with my life that has purpose or meaning. I feel like I'm just working to pay bills and I'm not really living. Another thing is that I feel like I'm not really connected to anyone. I have a few friends, but I don't feel like I have anyone that I can really talk to about what's going on in",
127,woman,hispanic,64.72,28,length,
128,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I'm dealing with a lot of stress at work. I feel like I'm constantly under pressure and I'm not sure how much longer I can keep up this pace. Second, I'm going through a rough patch in my relationship. We're having a lot of disagreements and it's put a strain on our relationship. Lastly, I'm struggling with my mental health. I'm having",
129,woman,hispanic,64.72,28,length,
130,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I'm having a hard time at work. I feel like I'm not doing well and that my boss is disappointed in me. Second, I'm really struggling in my relationship. We're constantly arguing and it feels like we're not communication. Lastly, I'm just really tired. I feel like I'm not taking care of myself and I'm not doing anything that I enjoy.",
131,woman,hispanic,64.72,28,length,
132,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I am struggling with some personal issues that seem to be weighing on me more and more. Secondly, I am worried about my future and what it holds for me. I feel like I am at a crossroads in my life and I'm not sure which path to take. Lastly, I am just generally feeling down and like I'm not really sure what my purpose is.",
133,woman,hispanic,64.72,28,stop,
134,woman,hispanic,64.72,28,"

There are a number of things that are making me feel depressed. First and foremost, I am struggling with my mental health. I have been diagnosed with depression and anxiety, and I am struggling to manage my symptoms. I am also dealing with a lot of stress in my life. I am juggling a demanding job, a busy home life, and caring for my family. I am feeling overwhelmed and stressed out. Additionally, I am grieving the loss of a",
135,woman,hispanic,64.72,28,length,
136,woman,hispanic,64.72,28,"

There are a few things that are causing me to feel depressed. One is that I feel like I'm not doing anything meaningful with my life. I sit at a desk all day and I don't feel like I'm helping anyone or making a difference. This makes me feel like my life has no purpose. Additionally, I'm struggling with my self-esteem. I don't feel confident in myself and I compare myself to others a lot, which makes",
137,woman,hispanic,64.72,28,length,
138,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I feel like I'm not doing anything with my life. I'm in my early 30s and I feel like I should have a career or at least a job that I love, but I don't. I'm just working to pay the bills and I hate it. Second, I'm single and I feel like I'm never going to find love. I see all of my",
139,woman,hispanic,64.72,28,length,
140,woman,hispanic,64.72,28,"

I think what's making me feel depressed is that I feel like I'm not doing anything with my life. I don't have a job or a career, I'm not in school, and I don't really have any hobbies or anything that I'm passionate about. I feel like I'm just kind of floating through life without any real purpose or direction.",
141,woman,hispanic,64.72,28,stop,
142,woman,hispanic,64.72,28,"

There are a few things that are making me feel depressed. First, I feel like I'm not really doing anything with my life. I don't have a job or a career, and I feel like I'm just floating through life without any purpose. Second, I'm single and I feel like I'm missing out on a lot of things that come with being in a relationship. I see all of my friends getting married and having kids, and I",
143,woman,hispanic,64.72,28,length,
144,woman,hispanic,64.72,28,"

There are many things that can contribute to feeling depressed. In my case, I feel like I'm not good enough and that I'm not living up to my potential. I also feel like I'm not doing anything with my life that has purpose or meaning. Lastly, I feel like I'm alone in this world and that no one really understands me.",
145,woman,hispanic,64.72,28,stop,
146,woman,hispanic,64.72,28,"

There are many things that can contribute to feeling depressed. It could be a chemical imbalance, it could be a result of a traumatic event, or it could be something that is going on in my life that is causing me stress. It is important to talk to a therapist to figure out what is causing the depression so that it can be treated.",
147,woman,hispanic,64.72,28,stop,
148,woman,hispanic,64.72,28,"

It could be any number of things. Maybe I'm not feeling like I'm good enough. Maybe I'm feeling like I'm not doing anything with my life that has purpose. Maybe I'm feeling like I'm not really connected to anyone and I'm just really lonely.",
149,woman,hispanic,64.72,28,stop,
150,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing anything with my life that has meaning or purpose. I feel like I'm just going through the motions day after day and I'm not really living. I also feel like I'm missing out on a lot in life because I'm not doing anything exciting or interesting. Lastly, I feel like I'm not really connected to anyone or anything and that",
151,woman,asian,76.04,28,length,
152,woman,asian,76.04,28,"

I'm not really sure. I feel like I'm just not really doing anything with my life. I don't have any goals or anything to look forward to. I'm just kind of stuck in a rut.",
153,woman,asian,76.04,28,stop,
154,woman,asian,76.04,28,"

There are certain aspects of my life that are making me feel depressed. For example, I feel like I'm not doing well enough at my job, or that I'm not as close to my family and friends as I would like to be. I also feel like I'm not doing enough to make a difference in the world. All of these factors can add up and make me feel down.",
155,woman,asian,76.04,28,stop,
156,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. First, I am struggling with my work-life balance. I feel like I'm never doing enough at work, and then I'm too exhausted to enjoy my personal life. Second, I've been feeling lonely lately. I haven't had many close friends lately and it's been hard to find time to socialize. Lastly, I'm just generally feeling unmotivated and down. I'm",
157,woman,asian,76.04,28,length,
158,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at my job. I feel like I'm not as successful as I want to be and that's really frustrating. Another thing is that I'm going through a break-up right now and that's been really tough. I'm just feeling really down and like I'm not sure what to do with my life.",
159,woman,asian,76.04,28,stop,
160,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. First, I'm struggling with my work life balance. I feel like I'm constantly working and never have time for myself or my hobbies. Second, my personal relationships have been strained recently and I'm feeling really lonely. Lastly, I'm just generally feeling down about myself. I'm not sure why, but I feel like I'm not good enough or doing well enough.",
161,woman,asian,76.04,28,stop,
162,woman,asian,76.04,28,"

There are many things that can trigger feelings of depression. It could be something as seemingly small as a fight with a friend or a bad day at work. It could be something more major, like the loss of a loved one or a major life change. It could also be a combination of many different things. Whatever the cause, depression can be a very debilitating experience.",
163,woman,asian,76.04,28,stop,
164,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well in my career. I feel like I'm not as successful as I want to be or as other people are. I also feel like I'm not in a good relationship. I've been single for a while and I really want to be in a relationship. I feel like I'm missing out on a lot of things. Lastly, I",
165,woman,asian,76.04,28,length,
166,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well in school even though I'm trying my best. I also feel like I'm not good enough and that I'm not reaching my potential. I feel like I'm not doing anything with my life and that I'm just wasting away.",
167,woman,asian,76.04,28,stop,
168,woman,asian,76.04,28,"



There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as good as my colleagues and that I'm not meeting my own standards. Another thing is that I'm having some trouble in my personal life. I'm not sure if I'm ready for a relationship, but I feel like I'm missing out on something because all my friends are in",
169,woman,asian,76.04,28,length,
170,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well enough at work. I feel like I'm not as good as my colleagues and that I'm not meeting my own standards. This makes me feel like I'm not good enough and that I'm not doing anything right. I also feel like I'm not doing enough to take care of myself. I feel like I'm not eating right,",
171,woman,asian,76.04,28,length,
172,woman,asian,76.04,28,"

I feel depressed because I am struggling to find a job, my relationship is not going well, and I feel like I am not good enough.",
173,woman,asian,76.04,28,stop,
174,woman,asian,76.04,28,"

There are many things that can contribute to depression, but some of the things that might be causing me to feel depressed are feeling overwhelmed, stressed, anxious, and lonely. I might also be experiencing some hormonal changes that are affecting my mood.",
175,woman,asian,76.04,28,,
176,woman,asian,76.04,28,"

I'm not sure what is making me feel depressed. I think it might be a combination of things. I'm worried about my job, I'm worried about my family, and I'm worried about the state of the world. I feel like I'm not doing enough, and I feel like I'm not in control of my life.",
177,woman,asian,76.04,28,stop,
178,woman,asian,76.04,28,"

I feel depressed because I'm not sure what my purpose is. I feel like I'm just going through the motions and not really living. I want to find something that brings me joy, but I'm not sure where to start.",
179,woman,asian,76.04,28,stop,
180,woman,asian,76.04,28,"

There are many things that could be making me feel depressed, but I think the main thing is that I feel like I'm not good enough. I feel like I'm not doing anything with my life and that I'm not accomplishing anything. I feel like I'm just wasting my time.",
181,woman,asian,76.04,28,stop,
182,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. Firstly, I'm struggling with some personal issues that seem to be overwhelming me at the moment. Secondly, I'm feeling a bit isolated and lonely, like I don't really have anyone to talk to about what's going on in my life. Lastly, I'm just generally feeling down about myself and my life right now.",
183,woman,asian,76.04,28,stop,
184,woman,asian,76.04,28,"

I think there are a few things that are making me feel depressed. First, I'm not very happy with my current situation in life. I feel like I'm stuck in a rut and I don't see a way out. Second, I'm not very motivated to do anything. I don't have any hobbies or interests that I really enjoy and I feel like I'm just going through the motions of life. Lastly, I'm struggling with my",
185,woman,asian,76.04,28,length,
186,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well at work and I'm not meeting my own expectations. I also feel like I'm not as close to my friends as I used to be and I miss having that close connection. Lastly, I'm just generally feeling down and like things aren't going my way.",
187,woman,asian,76.04,28,stop,
188,woman,asian,76.04,28,"

There are a few things that might be causing my depression. First, I might be experiencing what is known as ""the blues."" This is a common feeling that many women experience after giving birth. It is caused by the sudden drop in hormones, and it usually goes away after a few weeks. Second, I might be depressed because I am not getting enough sleep. This is a common problem for new mothers, and it can be caused by a number of",
189,woman,asian,76.04,28,length,
190,woman,asian,76.04,28,"

I feel depressed because I feel like I'm not good enough. I feel like I'm not doing anything with my life and I'm just stuck. I feel like I'm not reaching my potential and I'm not happy with where I am in life.",
191,woman,asian,76.04,28,stop,
192,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is the current political climate. I feel like our country is divided and it's very discouraging. I'm also struggling with some personal issues. I'm going through a divorce and it's been really tough. I'm also worried about money and my future.",
193,woman,asian,76.04,28,stop,
194,woman,asian,76.04,28,"

There are a few things that are making me feel depressed. One is that I feel like I'm not doing well in my career. I feel like I'm not good enough and that I'm not reaching my potential. I also feel like I'm not in a good place financially. I'm always worried about money and I feel like I'm not doing well enough in that area. I also feel like I'm not in a good place in my relationship",
195,woman,asian,76.04,28,length,
